mine_id,injury_body_part,injury_classifiation,injury_count,injury_days_lost,injury_nature,injury_source
4404856,Foot (not ankle or toes),Days of restricted activity only,1,0,"Fracture, chip","Broken rock, coal, ore, waste"
4404856,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Metal covers and guards
4404856,"Lower extremities, multiple",Days away AND restricted activity,1,133,"Contusion, bruise",Belt conveyors
4404856,Back,Days away from work only,1,83,"Sprain, strains","Broken rock, coal, ore, waste"
4404856,Thigh,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4404856,Shoulder(s),Days away AND restricted activity,1,12,"Sprain, strains",Belt conveyors
4404856,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4404856,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4404951,Finger(s),"Permanent disability, partial or total",1,0,Amputation or enucleation,"Axe, hammer, sledge"
4404982,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Rubber, glass, plastic"
4404982,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Elevators, cages, skips, etc."
4405101,Shoulder(s),Days away AND restricted activity,1,7,"Sprain, strains","Hand tools, powered NEC"
4405270,"Arm, NEC",Days away from work only,1,15,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4405311,Multiple parts,Days away from work only,1,82,"Sprain, strains",Steel rail (all sizes)
4405311,"Head, NEC",Days away from work only,1,1,"Unclassified, not determined",Steel rail (all sizes)
4405311,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4405311,Knee,Days of restricted activity only,1,0,"Sprain, strains","Floor, walking surface"
4405311,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4405311,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4405407,Neck,"Injuries w/o death, days away, or restrict. act.",1,0,Multiple injuries,Molten metal
4405996,Knee,Days away from work only,1,88,"Sprain, strains",Bodily motion
4405996,Knee,Days away from work only,1,7,"Sprain, strains",Bodily motion
4406199,Multiple parts,Days away AND restricted activity,1,1,"Unclassified, not determined",Metal covers and guards
4406199,Hand,Days away AND restricted activity,1,2,"Cut, laceration, puncture",Wood items NEC
4406371,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,Crushing,Metal covers and guards
4406507,Foot (not ankle or toes),Days away from work only,1,1,"Contusion, bruise","Milling, cleaning plant, & breaker machines"
4406600,Abdomen,Days away from work only,1,28,"Contusion, bruise",Movable ladders
4406748,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Wrench
4406868,Shoulder(s),Days away from work only,1,120,"Sprain, strains",Steel rail (all sizes)
4406868,Back,Days away from work only,1,4,"Sprain, strains",Bodily motion
4406987,Finger(s),Days away AND restricted activity,1,19,"Fracture, chip","Broken rock, coal, ore, waste"
4406987,Knee,Days away from work only,1,100,"Cut, laceration, puncture",Ground
4406987,Finger(s),Days away from work only,1,17,"Fracture, chip","Broken rock, coal, ore, waste"
4407086,Finger(s),Days away from work only,1,38,Multiple injuries,"Metal NEC (pipe, wire, nails, manhole covers)"
4407086,Toe(s),Days away from work only,1,25,Dislocation,"Drill, percussive"
4407086,Finger(s),Days away from work only,1,7,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4407087,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407133,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407137,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407137,Body systems,Employee natural caused fatal & nonfatal injury,1,0,Heart attack,"Miscellaneous, NEC"
4407137,Back,Days away from work only,1,186,"Sprain, strains","Conductors, electric cables and trolley poles"
4407150,Back,Days away from work only,1,38,"Sprain, strains","Broken rock, coal, ore, waste"
4407150,Back,Days away from work only,1,30,"Sprain, strains","Posts, caps, headers, timber"
4407163,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4407163,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4407163,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4407163,Shoulder(s),Days away from work only,1,115,"Sprain, strains",Surface mining machines
4407163,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4407163,Finger(s),Days away from work only,1,63,Crushing,"Hand tools, powered NEC"
4407163,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4407199,Ankle,Days away from work only,1,45,"Fracture, chip",Ground
4407199,Finger(s),Days away from work only,1,11,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4407199,Forearm,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Passenger cars and pickup trucks
4407199,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407199,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4407199,Finger(s),Days away from work only,1,73,"Fracture, chip",Boilers
4407199,Shoulder(s),Days away from work only,1,2,"Sprain, strains","Boxes, crates, cartons"
4407220,Back,Days away from work only,1,186,"Unclassified, not determined","Conductors, electric cables and trolley poles"
4407220,Ankle,Days away from work only,1,358,"Sprain, strains","Caving rock, coal, ore, waste"
4407220,Knee,Days away from work only,1,8,"Sprain, strains","Mine floor, bottom, footwall"
4407220,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407220,Knee,Days away from work only,1,10,"Sprain, strains",Loose dirt & mud
4407223,Finger(s),Days away from work only,1,126,"Cut, laceration, puncture","Boxes, crates, cartons"
4407223,Hips,Days away from work only,1,39,"Sprain, strains",Blocking
4407223,Abdomen,Days away from work only,1,73,"Sprain, strains","Broken rock, coal, ore, waste"
4407223,Lower leg,Days away from work only,1,122,"Fracture, chip","Caving rock, coal, ore, waste"
4407223,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Rubber, glass, plastic"
4407223,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4407223,Finger(s),Days away from work only,1,17,Non-Contact electric arc burn,Electrical apparatus NEC
4407223,Ankle,Days away from work only,1,41,"Sprain, strains","Mine floor, bottom, footwall"
4407223,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407223,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Forklifts, stackers, tractors, etc"
4407223,Neck,Days away from work only,1,121,"Fracture, chip",Belt conveyors
4407223,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4407223,Back,Days away from work only,1,54,"Sprain, strains",Bags
4407223,Back,Days away from work only,1,12,"Sprain, strains",Underground mining machines
4407223,Finger(s),Days away from work only,1,69,"Fracture, chip",Drill steel (all kinds)
4407223,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407223,Finger(s),"Permanent disability, partial or total",1,125,Amputation or enucleation,"Caving rock, coal, ore, waste"
4407223,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4407223,Hand,Days away from work only,1,42,"Fracture, chip",Drill steel (all kinds)
4407260,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407268,Shoulder(s),Days of restricted activity only,1,0,"Contusion, bruise","Caving rock, coal, ore, waste"
4407280,Back,Days away from work only,1,154,"Sprain, strains","Highway ore carriers, other large trucks, buses"
4407280,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
4407308,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407308,Shoulder(s),Days away from work only,1,113,"Sprain, strains","Conductors, electric cables and trolley poles"
4407308,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Metal covers and guards
4407308,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4407308,Chest,"Occupational illness, (NOT 1-6)",1,0,Black lung (coal workers' pneumoconiosis),Pulverized mineral
4407308,"Upper extremities, multiple",Days away from work only,1,120,"Contusion, bruise","Caving rock, coal, ore, waste"
4407308,Finger(s),"Permanent disability, partial or total",1,24,Amputation or enucleation,Underground mining machines
4407308,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407308,Body systems,"Injuries w/o death, days away, or restrict. act.",1,0,"Electric shock, electrocution","Conductors, electric cables and trolley poles"
4407308,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407308,Ankle,Days away from work only,1,11,"Sprain, strains","Mine floor, bottom, footwall"
4407308,Finger(s),Days away from work only,1,21,"Fracture, chip",Underground mining machines
4407308,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407318,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407318,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407318,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Belt conveyors
4407366,Brain,Days away from work only,1,20,"Concussion -- brain, cerebral","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
4407366,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Caving rock, coal, ore, waste"
4407366,Wrist,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
4407366,Brain,Days away from work only,1,32,"Concussion -- brain, cerebral","Caving rock, coal, ore, waste"
4407366,Back,Days away from work only,1,138,"Sprain, strains",Belt conveyors
4407366,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4407366,Finger(s),"Permanent disability, partial or total",1,0,Amputation or enucleation,Underground mining machines
4407392,Ankle,Days away from work only,1,40,"Sprain, strains",Ground
4407394,Shoulder(s),Days away from work only,1,177,"Sprain, strains",Surface mining machines
4500063,Body systems,"Injuries w/o death, days away, or restrict. act.",1,0,"Poisoning, systemic","Animals, insects, birds, reptiles, (live)"
4500063,Nose,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Steel rail (all sizes)
4500191,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Miscellaneous, NEC"
4500191,Chest,Days of restricted activity only,1,0,"Contusion, bruise","Chains, ropes, cables (not conveyor)"
4500359,Back,Days of restricted activity only,1,0,"Sprain, strains",Motors
4500574,Shoulder(s),Days away from work only,1,3,"Sprain, strains",Boilers
4500609,Back,Days away from work only,1,3,"Sprain, strains",Jacks (not longwall)
4500705,Hand,Days away from work only,1,183,Crushing,Metal covers and guards
4500983,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Belt conveyors
4502508,Knee,Days away from work only,1,147,"Sprain, strains",Belt conveyors
4502816,Hand,Days away AND restricted activity,1,2,"Contusion, bruise",Hand tools not powered NEC
4502854,Finger(s),Days of restricted activity only,1,0,"Sprain, strains","Floor, walking surface"
4503110,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4503199,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Ground
4503224,Back,Days away from work only,1,126,"Sprain, strains",Ground
4503253,Back,Days away from work only,1,260,"Sprain, strains",Surface mining machines
4503286,Back,Days away AND restricted activity,1,3,"Sprain, strains",Bags
4503286,Back,Days away AND restricted activity,1,2,"Sprain, strains",Metal covers and guards
4503286,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
4503286,Hand,Days away AND restricted activity,1,3,"Fracture, chip",Metal covers and guards
4503334,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Hand tools not powered NEC
4503398,Thigh,Days away from work only,1,4,Crushing,Surface mining machines
4503455,Multiple parts,Days of restricted activity only,1,0,"Contusion, bruise",Ground
4503455,Foot (not ankle or toes),Days away from work only,1,1,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
4503489,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4503547,Wrist,Days of restricted activity only,1,0,"Contusion, bruise",Surface mining machines
4503599,Finger(s),Days away from work only,1,2,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4503687,Brain,Employee natural caused fatal & nonfatal injury,1,0,Cerebral hemorrhage - NOT concussion,"Miscellaneous, NEC"
4503704,Finger(s),Days away AND restricted activity,1,3,"Cut, laceration, puncture",Wrench
4503744,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4503757,Hips,Days away from work only,1,77,"Fracture, chip",Ground
4503769,Finger(s),Days away AND restricted activity,1,1,"Fracture, chip",Doors
4503771,Knee,All other cases (inc. 1st aid),1,0,"Unclassified, not determined","Broken rock, coal, ore, waste"
4503806,Multiple parts,"Death, fatal",1,0,Crushing,Metal covers and guards
4600007,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)",Pulverized mineral
4600007,Wrist,Days of restricted activity only,1,0,"Fracture, chip","Floor, walking surface"
4600007,Back,Days of restricted activity only,1,0,"Sprain, strains",Bags
4600007,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Kiln products
4600007,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Other radiation effects, NEC",Electrical apparatus NEC
4600007,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
4600007,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4600007,Finger(s),Days of restricted activity only,1,0,Crushing,Belt conveyors
4600007,Finger(s),Days of restricted activity only,1,0,Crushing,"Crowbar, pry bar"
4600015,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
4600029,Jaw (inc. chin),Days away from work only,1,1,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
4601318,Shoulder(s),Days away from work only,1,29,Multiple injuries,Belt conveyors
